Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mexico,MEX,High-technology exports (current US$),,,,,,,,,43655038390.0,38922314346.0,49220998354.0,52263263695.0,57554228142.0,58517564993.0,61491327493.0,60215238507.0,62439833022.0,69631039375.0,74815823506.0,75162629529.0,71003025509.0,74932493342.0
Marshall Islands,MHL,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,High-technology exports (current US$),,,,,,,,,,,,763998656662.0,836628618003.0,917694282855.0,928937184527.0,926306670879.0,875334466732.0,1013193219327.0,1126036275307.0,1114964938907.0,1163764374922.0,
North Macedonia,MKD,High-technology exports (current US$),,,,,,,,23016082.0,36728341.0,43323001.0,81123480.0,129992845.0,117340027.0,122676418.0,130746178.0,125086859.0,82150817.0,186204144.0,234169534.0,252768041.0,232386333.0,
Mali,MLI,High-technology exports (current US$),,,,,,,,,3373034.0,,3204182.0,7320665.0,3974159.0,,,,10105788.0,3017420.0,10404137.0,11053681.0,,
Malta,MLT,High-technology exports (current US$),,,,,,,,1491142662.0,1346411152.0,1006410348.0,1185075373.0,1315205837.0,1272189915.0,1016402130.0,856958426.0,634073632.0,582916883.0,650667569.0,760310020.0,754560019.0,791982514.0,
Myanmar,MMR,High-technology exports (current US$),,,,,,,,,,,58189.0,3743377.0,15467021.0,6071366.0,15846765.0,9486539.0,252834722.0,285995154.0,246079373.0,211591219.0,202309313.0,296935620.0
Middle East & North Africa (excluding high income),MNA,High-technology exports (current US$),,,,,,,,,,1095358874.0,,,,,,1911399289.0,,,,,,
Montenegro,MNE,High-technology exports (current US$),,,,,,,,,6276016.0,16652965.0,8629674.0,8063951.0,9889196.0,6909504.0,11118361.0,11848593.0,5165280.0,5133057.0,4246458.0,9697706.0,9914690.0,13067233.0
Mongolia,MNG,High-technology exports (current US$),,,,,,,,7109238.0,,,,,,22669722.0,33796542.0,3152908.0,35523919.0,3779196.0,6763247.0,39589732.0,3052935.0,25335204.0
Northern Mariana Islands,MNP,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,High-technology exports (current US$),,,,,,,,,,,,,104748498.0,82425059.0,44098229.0,31400311.0,12215177.0,32198907.0,27220074.0,4329718.0,2250359.0,
Mauritania,MRT,High-technology exports (current US$),,,,,,,,,,,,,,,,,44.0,,,3399.0,1190218.0,
Mauritius,MUS,High-technology exports (current US$),,,,,,,,,102798711.0,22748806.0,6212760.0,9788104.0,10637134.0,6397087.0,355000.0,1289225.0,1053133.0,28412077.0,31292625.0,24298904.0,20091030.0,2679318.0
Malawi,MWI,High-technology exports (current US$),,,,,,,,,2124185.0,3758804.0,2106796.0,22773568.0,1672462.0,11023851.0,9848347.0,4020371.0,26903865.0,8406538.0,1679968.0,4437250.0,1343177.0,
Malaysia,MYS,High-technology exports (current US$),,,,,,,,,,55648610604.0,65670154380.0,66492792221.0,66465543627.0,67074154607.0,70927135129.0,64451562526.0,63195049573.0,74120472736.0,90499815076.0,86900596733.0,92100009675.0,108683179737.0
North America,NAC,High-technology exports (current US$),,,,,,,,271032442644.0,273132795630.0,176526330750.0,192606110606.0,193962530814.0,202172951364.0,201402555088.0,204669171254.0,203486347048.0,200124924757.0,181483671940.0,184291082924.0,185461953407.0,167111662063.0,198303070782.0
Namibia,NAM,High-technology exports (current US$),,,,,,,,85744842.0,23867446.0,44645778.0,50432614.0,48111653.0,108419183.0,72294867.0,114012952.0,6256556.0,24271282.0,2161539.0,2888325.0,2508917.0,3763321.0,
New Caledonia,NCL,High-technology exports (current US$),,,,,,,,,5592597.0,141279226.0,6491337.0,160695822.0,85540785.0,99288066.0,137707110.0,38232165.0,,,,,,
Niger,NER,High-technology exports (current US$),,,,,,,,,,4864092.0,4619872.0,3285632.0,4737341.0,53489209.0,72921911.0,11881005.0,2506152.0,17879181.0,4241747.0,1839789.0,8778471.0,
Nigeria,NGA,High-technology exports (current US$),,,,,,,,,,47267048.0,63081914.0,40532795.0,77582603.0,91781820.0,140224619.0,495095302.0,7388348.0,18315636.0,41631440.0,85424677.0,190326678.0,195947207.0
Nicaragua,NIC,High-technology exports (current US$),,,,,,,,5557868.0,8213173.0,7447275.0,6223477.0,7559400.0,4344649.0,7424951.0,9951099.0,11891363.0,17029801.0,12612402.0,14952959.0,24126468.0,9890058.0,30355920.0
Netherlands,NLD,High-technology exports (current US$),,,,,,,,83718326842.0,78313708509.0,67839886776.0,77485428798.0,85917609899.0,81430298183.0,80845643974.0,84386293273.0,69698579508.0,70989860005.0,77733569352.0,85531768673.0,86980976671.0,87143360465.0,101168437610.0
Norway,NOR,High-technology exports (current US$),,,,,,,,4466787764.0,5505022272.0,4889828833.0,4943700687.0,5379956537.0,5157053969.0,5372311643.0,5698240148.0,5035410425.0,4311783123.0,4265577951.0,4318503106.0,4610571780.0,4068984524.0,4746441712.0
Nepal,NPL,High-technology exports (current US$),,,,,,,,,,2526185.0,4313163.0,2783697.0,816353.0,1909800.0,4400040.0,2850013.0,4241244.0,5993524.0,3263597.0,5285142.0,,
Nauru,NRU,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,High-technology exports (current US$),,,,,,,,662365503.0,637514810.0,521135135.0,614252958.0,923242339.0,762141613.0,775319274.0,699087024.0,657032910.0,640080022.0,564052118.0,604747406.0,572744454.0,590426010.0,1121951454.0
OECD members,OED,High-technology exports (current US$),,,,,,,,1186266325327.0,1292096827350.0,1051178154014.0,1201542583718.0,1299551557416.0,1285961190624.0,1310426093097.0,1347517542787.0,1268920889428.0,1278676511527.0,1278150977737.0,1369885343709.0,1337481906746.0,1254352597838.0,1222142481759.0
Oman,OMN,High-technology exports (current US$),,,,,,,,,,,,,167104199.0,159946801.0,230872195.0,138986749.0,50129889.0,48362452.0,73302556.0,77192098.0,589208754.0,662030648.0
Other small states,OSS,High-technology exports (current US$),,,,,,,,,,,,,,,,,,3021682379.0,3173805467.0,,,
Pakistan,PAK,High-technology exports (current US$),,,,,,,,,279153358.0,233457655.0,268284615.0,324875699.0,316859341.0,354220539.0,264492176.0,266537590.0,311291838.0,360255508.0,374563535.0,396193875.0,309393322.0,318589665.0
Panama,PAN,High-technology exports (current US$),,,,,,,,,1108988.0,900031.0,696662.0,4877487889.0,1969940856.0,2030965800.0,231391.0,457.0,822563.0,182494.0,88765.0,255848.0,694221.0,333800.0
Peru,PER,High-technology exports (current US$),,,,,,,,,121646088.0,121323412.0,267465442.0,322872160.0,202759364.0,203760428.0,206104838.0,219746239.0,186687218.0,211714389.0,210905058.0,179192646.0,172740806.0,
Philippines,PHL,High-technology exports (current US$),,,,,,,,,,,,,,,,,,33502474391.0,33903552583.0,35825934134.0,34896245637.0,38194373381.0
Palau,PLW,High-technology exports (current US$),,,,,,,,,,,,,,,1105649.0,2231245.0,3509603.0,1277066.0,401590.0,,,
Papua New Guinea,PNG,High-technology exports (current US$),,,,,,,,,,,,65906268.0,15611406.0,,,,,,,,,
Poland,POL,High-technology exports (current US$),,,,,,,,4190698066.0,7159701714.0,7695617416.0,9586501374.0,9697318492.0,10726760935.0,13659496464.0,16755598743.0,16500616953.0,16886379580.0,18835624933.0,21760894443.0,19829127576.0,19966820540.0,23834306356.0
Pre-demographic dividend,PRE,High-technology exports (current US$),,,,,,,,,,,,,,,,1162666953.0,840068634.0,612771680.0,652069953.0,,,
Puerto Rico,PRI,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,High-technology exports (current US$),,,,,,,,3502508487.0,3575390480.0,1617931044.0,1498646761.0,1830256000.0,1919330034.0,2135760018.0,2314838370.0,2095866079.0,2457329616.0,2816236027.0,2977953216.0,3594679150.0,3370854682.0,3561355842.0
Paraguay,PRY,High-technology exports (current US$),,,,,,,,26187347.0,39796552.0,40885859.0,41672311.0,59112922.0,56616781.0,66156748.0,62065735.0,50417840.0,60873341.0,62253533.0,102336649.0,76176090.0,54397925.0,103189077.0
West Bank and Gaza,PSE,High-technology exports (current US$),,,,,,,,167530.0,489469.0,358718.0,974637.0,696891.0,1128720.0,376541.0,1101491.0,5860647.0,4340427.0,4292150.0,6243919.0,6637323.0,11992939.0,
Pacific island small states,PSS,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,High-technology exports (current US$),,,,,,,,1252129951482.0,1319872723057.0,1063499423835.0,1235435341785.0,1323139347136.0,1308027178706.0,1331658795766.0,1361412717752.0,1274867516051.0,1272919664808.0,1569827879417.0,1695725855246.0,1650223645635.0,1594945425581.0,1521720460200.0
French Polynesia,PYF,High-technology exports (current US$),,,,,,,,,,11329680.0,6154933.0,20494066.0,2388577.0,8787972.0,20716842.0,11000066.0,36375902.0,15891381.0,12182965.0,30906026.0,5106597.0,
Qatar,QAT,High-technology exports (current US$),,,,,,,,,,950861.0,,112596.0,218668.0,27939.0,33371.0,96520458.0,62631.0,292250.0,155183661.0,122141.0,465899468.0,147164033.0
Romania,ROU,High-technology exports (current US$),,,,,,,,1417610919.0,2623560895.0,3328037435.0,4856809511.0,5673719171.0,3649892914.0,3679007708.0,4471137035.0,4436062586.0,5254484057.0,5558595285.0,6636988115.0,6994469286.0,6984613402.0,8026987930.0
Russian Federation,RUS,High-technology exports (current US$),,,,,,,,4321061555.0,5470082684.0,4756271283.0,5263180850.0,5731651464.0,7709720644.0,9200859430.0,10399907502.0,11449519430.0,11205912967.0,10359155449.0,10075334763.0,10756539589.0,6524883012.0,10553177551.0
Rwanda,RWA,High-technology exports (current US$),,,,,,,,,,14878279.0,1237489.0,3358224.0,1097405.0,2392667.0,6763641.0,8666022.0,5547309.0,3552188.0,3489240.0,6910597.0,5221135.0,9507315.0
South Asia,SAS,High-technology exports (current US$),,,,,,,,,,11542566651.0,11032458017.0,14947240414.0,14357051379.0,,,,,,,,,
Saudi Arabia,SAU,High-technology exports (current US$),,,,,,,,130907310.0,180686087.0,209615935.0,202105315.0,213847737.0,258048046.0,289531029.0,254585412.0,278105529.0,421118918.0,261725660.0,252680855.0,270579691.0,217407451.0,
Sudan,SDN,High-technology exports (current US$),,,,,,,,,,,,,6500.0,1401074.0,1230308.0,1014184.0,1526016.0,549176.0,869554.0,,,
Senegal,SEN,High-technology exports (current US$),,,,,,,,,48941473.0,105118316.0,14627178.0,9068038.0,8550765.0,11616694.0,14516361.0,28135400.0,23026460.0,18809127.0,28155690.0,9412109.0,7555947.0,26333299.0
Singapore,SGP,High-technology exports (current US$),,,,,,,,109335741281.0,123642502446.0,99666676750.0,131843201449.0,132143652688.0,136447463120.0,143334169658.0,144926283078.0,138734952375.0,134922309330.0,146751912685.0,154866710827.0,150031230830.0,159927958418.0,
Solomon Islands,SLB,High-technology exports (current US$),,,,,,,,,,,,,,,,193415.0,525542.0,305202.0,171263.0,,,
Sierra Leone,SLE,High-technology exports (current US$),,,,,,,,,,,,,,,2251.0,553.0,1151.0,1349.0,378765.0,,,
El Salvador,SLV,High-technology exports (current US$),,,,,,,,190279412.0,202272102.0,178006149.0,235605824.0,238653942.0,225446746.0,227689956.0,226164854.0,208807067.0,223937040.0,251219320.0,277843373.0,230311118.0,235778576.0,358005862.0
San Marino,SMR,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,High-technology exports (current US$),,,,,,,,264460848.0,318669196.0,293927890.0,309438167.0,326315768.0,461948246.0,438204912.0,449012569.0,390512958.0,406368795.0,396951917.0,458079439.0,505597610.0,701565611.0,913788852.0
Sub-Saharan Africa (excluding high income),SSA,High-technology exports (current US$),,,,,,,,,,,,,,,3768505332.0,4155025915.0,3346256496.0,2963031877.0,2906439585.0,2540320054.0,,
South Sudan,SSD,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,High-technology exports (current US$),,,,,,,,,,,,,,,3769171861.0,4156415040.0,3347314487.0,2998145946.0,2911960873.0,2542266649.0,,
Small states,SST,High-technology exports (current US$),,,,,,,,,,,,,,,,,,3074426992.0,3207545307.0,,,
Sao Tome and Principe,STP,High-technology exports (current US$),,,,,,,,,,,,4359.0,101787.0,117701.0,4081.0,222420.0,739677.0,386566.0,1332857.0,191951.0,139614.0,78068.0
Suriname,SUR,High-technology exports (current US$),,,,,,,,,,,5516346.0,5886909.0,11673958.0,4466089.0,7305535.0,2471125.0,2519616.0,3001093.0,1169001.0,2914166.0,2807564.0,5291089.0
Slovenia,SVN,High-technology exports (current US$),,,,,,,,1322097327.0,1647543779.0,1331631764.0,1259915451.0,1499876455.0,1492635875.0,1586839927.0,1622650418.0,1552487416.0,1672132339.0,1754994078.0,2089366758.0,2333128839.0,2542422104.0,2615145634.0
Sweden,SWE,High-technology exports (current US$),,,,,,,,21936131676.0,23709913173.0,18592468694.0,22902021022.0,25823123453.0,22163616232.0,21877015442.0,21303682761.0,18912184944.0,18693338070.0,17103361207.0,17172932185.0,17416511319.0,17724963070.0,18964942190.0
Eswatini,SWZ,High-technology exports (current US$),,,,,,,,,2316819.0,2101940.0,2325630.0,1354050.0,694567.0,1155808.0,1058008.0,2766880.0,2243953.0,3620865.0,11432104.0,3567427.0,3735562.0,
Sint Maarten (Dutch part),SXM,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,High-technology exports (current US$),,,,,,,,,,,,,,1105728.0,666529.0,1389125.0,1057991.0,35114069.0,5521288.0,1946595.0,1315182.0,
Syrian Arab Republic,SYR,High-technology exports (current US$),,,,,,,,,86642890.0,47278461.0,38812401.0,,,,,,,,,,,
Turks and Caicos Islands,TCA,High-technology exports (current US$),,,,,,,,,,,,142047.0,208171.0,,,,,,,,,
Chad,TCD,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,High-technology exports (current US$),,,,,,,,,,21520417637.0,26627203713.0,30832704795.0,33997382728.0,39435184017.0,44855869339.0,44054004215.0,44068190712.0,46185557372.0,50043645187.0,50280912966.0,46681388517.0,53042316035.0
Togo,TGO,High-technology exports (current US$),,,,,,,,,97773.0,255620.0,164313.0,858464.0,685093.0,939715.0,531884.0,1245120.0,289271.0,3202737.0,337519.0,198694.0,913793.0,1274941.0
Thailand,THA,High-technology exports (current US$),,,,,,,,32476133496.0,33496237117.0,30052693750.0,37178171050.0,36110002734.0,37172472909.0,37049818615.0,38435812608.0,38815027519.0,39026187937.0,43933574126.0,44752860071.0,40141556044.0,45837990484.0,
Tajikistan,TJK,High-technology exports (current US$),,,,,,,,,,,,,,,,,42447877.0,23657211.0,7128213.0,7874133.0,1554883.0,
Turkmenistan,TKM,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,High-technology exports (current US$),,,,,,,,,,52605776375.0,64111691907.0,72918281718.0,75780098329.0,77215453230.0,77032162397.0,74780556792.0,77906986916.0,85842616390.0,90455725719.0,89081198867.0,82040950887.0,
Timor-Leste,TLS,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,High-technology exports (current US$),,,,,,,,,,1095000156.0,,,,,,1905538642.0,,,,,,
Tonga,TON,High-technology exports (current US$),,,,,,,,,0.0,8644.0,242.0,1264.0,152533.0,56676.0,28003.0,,,,,,,
South Asia (IDA & IBRD),TSA,High-technology exports (current US$),,,,,,,,,,11542566651.0,11032458017.0,14947240414.0,14357051379.0,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,High-technology exports (current US$),,,,,,,,,,,,,,,3769171861.0,4156415040.0,3347314487.0,2998145946.0,2911960873.0,2542266649.0,,
Trinidad and Tobago,TTO,High-technology exports (current US$),,,,,,,,60963500.0,36207870.0,3466997.0,2859229.0,6476135.0,32894075.0,10354187.0,6110711.0,5633309.0,5563408.0,6571220.0,5465716.0,10677516.0,4512408.0,5248961.0
Tunisia,TUN,High-technology exports (current US$),,,,,,,,,768243970.0,744462727.0,999333911.0,1085022307.0,854245935.0,801028655.0,871474560.0,838425109.0,871062766.0,850805061.0,828929549.0,840506111.0,,959678975.0
Tuvalu,TUV,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,High-technology exports (current US$),,,,,,,,,16339508.0,18557688.0,27507643.0,43103510.0,99475858.0,50049369.0,28112715.0,9416265.0,17983736.0,16954665.0,186258429.0,9216396.0,18385842.0,14674388.0
Uganda,UGA,High-technology exports (current US$),,,,,,,,,5461768.0,3637332.0,6763433.0,153379168.0,177393165.0,9211171.0,11574770.0,9670946.0,8440321.0,8123721.0,19615088.0,15781389.0,11771659.0,
Ukraine,UKR,High-technology exports (current US$),,,,,,,,,,,,1932256126.0,2647710862.0,2234789257.0,1989928704.0,1494818567.0,1122990972.0,1213573602.0,1213059990.0,1165828545.0,1175952420.0,1283585848.0
Upper middle income,UMC,High-technology exports (current US$),,,,,,,,,,508066976348.0,654399692639.0,725472672373.0,789295338670.0,855636931722.0,862759035803.0,852783387559.0,795435539958.0,878819922646.0,977497139726.0,953583866556.0,995055457147.0,
Uruguay,URY,High-technology exports (current US$),,,,,,,,49306192.0,82005246.0,81823095.0,116183374.0,136348947.0,198244859.0,193922905.0,178779702.0,273942984.0,153433874.0,129215276.0,120197864.0,115768291.0,113421790.0,
Uzbekistan,UZB,High-technology exports (current US$),,,,,,,,,,,,,,,,,,39345267.0,12132374.0,20474819.0,42220494.0,15074495.0
St. Vincent and the Grenadines,VCT,High-technology exports (current US$),,,,,,,,,,44381.0,8505.0,1400.0,2654.0,11120.0,2093.0,,186.0,55.0,111.0,1120027.0,,146.0
"Venezuela, RB",VEN,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,High-technology exports (current US$),,,,,,,,,3013187806.0,3533630337.0,6068691001.0,11706110437.0,21344684401.0,32759456827.0,36376003017.0,47523745514.0,55215146707.0,74113935162.0,82611150634.0,90430118220.0,101534392934.0,
Vanuatu,VUT,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
World,WLD,High-technology exports (current US$),,,,,,,,,,,,,2206407968969.0,2315373112862.0,2361924271574.0,2276785227953.0,2230703547728.0,2664835979117.0,2910852809685.0,2853594319897.0,,
Samoa,WSM,High-technology exports (current US$),,,,,,,,,,183567.0,591471.0,365806.0,114963.0,210811.0,429821.0,146345.0,171154.0,74642.0,142119.0,105678.0,,53764.0
Kosovo,XKX,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,High-technology exports (current US$),,,,,,,,,,382625.0,398148.0,678968.0,584721.0,2668283.0,1319726.0,3030318.0,,,,,,
South Africa,ZAF,High-technology exports (current US$),,,,,,,,1932918417.0,2087704760.0,1482818276.0,2504733101.0,2743376672.0,2860653042.0,2613566643.0,2806863732.0,2818226377.0,2397477040.0,2197945701.0,2091401860.0,1832830758.0,1835041126.0,
Zambia,ZMB,High-technology exports (current US$),,,,,,,,,9073094.0,6210723.0,4744232.0,15287460.0,54714739.0,40338690.0,21085881.0,52704188.0,256256931.0,36465219.0,25805507.0,22478601.0,10697410.0,
Zimbabwe,ZWE,High-technology exports (current US$),,,,,,,,,58984638.0,7581239.0,9504795.0,8976852.0,20204906.0,18935955.0,12120906.0,11810010.0,13725165.0,11180300.0,9709358.0,27782789.0,8275260.0,
