Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Hungary,HUN,Net migration,15478.0,9927.0,2412.0,14182.0,16803.0,16615.0,20926.0,14398.0,16664.0,19182.0,11394.0,889.0,16048.0,5296.0,11571.0,14166.0,-982.0,18044.0,31976.0,33559.0,9042.0,19870.0
IBRD only,IBD,Net migration,-1178273.0,-1551642.0,-2207715.0,-1523884.0,-1132567.0,-2011912.0,-2830766.0,-3037080.0,-1968963.0,-1876251.0,-970667.0,-1140918.0,435416.0,1778455.0,1608501.0,901570.0,-604923.0,-941646.0,-1747717.0,-1760407.0,-292787.0,-909051.0
IDA & IBRD total,IBT,Net migration,-2836486.0,-2836546.0,-3441316.0,-3526798.0,-3654102.0,-4388235.0,-5172460.0,-5955151.0,-5548243.0,-4633243.0,-3567080.0,-3946885.0,-3929930.0,-3705364.0,-3390883.0,-3920933.0,-3881250.0,-4107622.0,-4083590.0,-3891389.0,-689611.0,-2014815.0
IDA total,IDA,Net migration,-1658213.0,-1284904.0,-1233601.0,-2002914.0,-2521535.0,-2376323.0,-2341694.0,-2918071.0,-3579280.0,-2756992.0,-2596413.0,-2805967.0,-4365346.0,-5483819.0,-4999384.0,-4822503.0,-3276327.0,-3165976.0,-2335873.0,-2130982.0,-396824.0,-1105764.0
IDA blend,IDB,Net migration,851379.0,250304.0,-986195.0,-683433.0,-639997.0,-829687.0,-714713.0,-733553.0,-682008.0,-428201.0,-551721.0,-1032402.0,-1747481.0,-2046249.0,-2146312.0,-2459914.0,-2461971.0,-1778968.0,-1638982.0,-1487064.0,-694545.0,-677855.0
Indonesia,IDN,Net migration,-42697.0,-64261.0,-83985.0,-97733.0,-102669.0,-102380.0,-101108.0,-103121.0,-108492.0,-98211.0,-77010.0,-54051.0,-38499.0,-36670.0,-37324.0,-37991.0,-38653.0,-39282.0,-39878.0,-40567.0,-24999.0,-14992.0
IDA only,IDX,Net migration,-2509592.0,-1535208.0,-247406.0,-1319481.0,-1881538.0,-1546636.0,-1626981.0,-2184518.0,-2897272.0,-2328791.0,-2044692.0,-1773565.0,-2617865.0,-3437570.0,-2853072.0,-2362589.0,-814356.0,-1387008.0,-696891.0,-643918.0,297721.0,-427909.0
Isle of Man,IMN,Net migration,978.0,847.0,779.0,784.0,731.0,684.0,765.0,780.0,748.0,676.0,663.0,7.0,-244.0,-276.0,-276.0,-231.0,107.0,275.0,272.0,239.0,235.0,517.0
India,IND,Net migration,-149966.0,-177306.0,-208070.0,-255516.0,-214351.0,-550186.0,-678231.0,-769184.0,-846785.0,-803437.0,-380087.0,-244114.0,-180991.0,-236387.0,-310694.0,-475094.0,68119.0,-219656.0,-561563.0,-593495.0,-34772.0,-301970.0
Not classified,INX,Net migration,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Net migration,31230.0,39480.0,34478.0,32763.0,49526.0,64192.0,94996.0,77427.0,19349.0,-18556.0,-27110.0,-26351.0,-22002.0,-12015.0,714.0,13130.0,18978.0,29200.0,33647.0,29113.0,15320.0,15320.0
Iraq,IRQ,Net migration,87624.0,14451.0,133839.0,-27236.0,69948.0,51019.0,-1204180.0,-836565.0,406488.0,120311.0,107297.0,281089.0,767449.0,491588.0,10514.0,-19490.0,-75580.0,-9899.0,6660.0,-29880.0,71539.0,-60097.0
Iceland,ISL,Net migration,1874.0,856.0,-346.0,-223.0,611.0,3918.0,5295.0,5247.0,1122.0,-4793.0,-2077.0,-1427.0,-304.0,1648.0,1116.0,1477.0,4113.0,8316.0,6611.0,5152.0,2573.0,622.0
Israel,ISR,Net migration,27257.0,23407.0,20672.0,17619.0,15542.0,13756.0,12464.0,10792.0,9587.0,7978.0,9580.0,9605.0,9909.0,10650.0,10836.0,12049.0,13263.0,14518.0,15615.0,16132.0,16569.0,16856.0
Italy,ITA,Net migration,49166.0,47084.0,222527.0,478254.0,417189.0,250910.0,210398.0,485871.0,413349.0,280126.0,270043.0,195257.0,249033.0,154366.0,50102.0,34031.0,49591.0,70475.0,75863.0,21615.0,28021.0,28021.0
Jamaica,JAM,Net migration,-18500.0,-18461.0,-18427.0,-18382.0,-18261.0,-18072.0,-17846.0,-17588.0,-17188.0,-15946.0,-14244.0,-12578.0,-11494.0,-11329.0,-11329.0,-11329.0,-11329.0,-11329.0,-11329.0,-11329.0,0.0,-5664.0
Jordan,JOR,Net migration,-26074.0,-22895.0,-18467.0,-11700.0,7979.0,3500.0,502609.0,-18108.0,767.0,-49687.0,4872.0,7057.0,-146181.0,776237.0,803008.0,490844.0,49192.0,41956.0,33554.0,28963.0,18092.0,14374.0
Japan,JPN,Net migration,84477.0,93257.0,102260.0,119257.0,135835.0,153248.0,160536.0,163068.0,158396.0,159210.0,148460.0,139793.0,137344.0,134721.0,139401.0,150215.0,156993.0,164070.0,177470.0,183953.0,87584.0,87584.0
Kazakhstan,KAZ,Net migration,-43423.0,-28743.0,-13939.0,-3565.0,9413.0,22958.0,34582.0,13172.0,2198.0,8215.0,23234.0,14829.0,9046.0,8121.0,-6299.0,-12253.0,-7445.0,-15903.0,-31760.0,-37080.0,-12432.0,-18917.0
Kenya,KEN,Net migration,5407.0,55052.0,10426.0,24180.0,31530.0,5496.0,15763.0,-11496.0,29607.0,7098.0,-21076.0,-44800.0,-42929.0,-57630.0,-72415.0,-95981.0,-29727.0,-68704.0,-115434.0,-61946.0,-17106.0,-52549.0
Cambodia,KHM,Net migration,-4248.0,-4005.0,-3837.0,-7286.0,-5883.0,-11435.0,-10451.0,-9890.0,-34409.0,-48418.0,-43068.0,-42942.0,-43999.0,-46754.0,-48942.0,-52272.0,-40577.0,-45720.0,-51685.0,-55607.0,-22308.0,-24262.0
Kiribati,KIR,Net migration,-513.0,-258.0,-131.0,-130.0,-139.0,-226.0,-335.0,-399.0,-411.0,-451.0,-619.0,-850.0,-949.0,-955.0,-977.0,-853.0,-838.0,-811.0,-776.0,-691.0,-296.0,-296.0
St. Kitts and Nevis,KNA,Net migration,248.0,-5.0,-195.0,-214.0,-228.0,-222.0,-205.0,-192.0,-174.0,-171.0,-160.0,0.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-90.0
Kuwait,KWT,Net migration,19193.0,17088.0,14550.0,11232.0,7427.0,68878.0,96486.0,94844.0,93141.0,90945.0,94736.0,191544.0,191164.0,190228.0,-84910.0,259114.0,-90785.0,140685.0,144967.0,9088.0,-254177.0,-36843.0
Latin America & Caribbean (excluding high income),LAC,Net migration,-900348.0,-910493.0,-908077.0,-962179.0,-879393.0,-994496.0,-971252.0,-945837.0,-978542.0,-902542.0,-528995.0,-431414.0,-423521.0,-465252.0,-424666.0,-346081.0,72368.0,371346.0,726696.0,356034.0,262615.0,137206.0
Lao PDR,LAO,Net migration,-34009.0,-33600.0,-33635.0,-36615.0,-40174.0,-24171.0,-24639.0,-26808.0,-27282.0,-27999.0,-27446.0,-27661.0,-26451.0,-25256.0,-25666.0,-12995.0,-11401.0,-10400.0,-10303.0,-10303.0,-10303.0,-10303.0
Lebanon,LBN,Net migration,455.0,-1094.0,-21543.0,1674.0,4974.0,1224.0,25126.0,27944.0,430.0,-2700.0,-40915.0,2246.0,124428.0,733504.0,301113.0,-223722.0,-228173.0,-230947.0,-233520.0,-237572.0,-115146.0,-115122.0
Liberia,LBR,Net migration,-2060.0,7142.0,-23110.0,-103564.0,-1001.0,101019.0,77946.0,65306.0,17405.0,1193.0,2848.0,91983.0,-25708.0,-21995.0,-26692.0,-15195.0,-26822.0,-24830.0,-23226.0,-19697.0,-10119.0,-11862.0
Libya,LBY,Net migration,31970.0,31097.0,35582.0,39618.0,42112.0,41035.0,3351.0,12641.0,15257.0,11670.0,9613.0,-862825.0,5211.0,25760.0,-1712.0,-7660.0,-5081.0,9208.0,5835.0,-1352.0,-696.0,-696.0
St. Lucia,LCA,Net migration,-773.0,-556.0,-240.0,-182.0,-118.0,-88.0,-78.0,-27.0,59.0,200.0,438.0,181.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,LCN,Net migration,-933168.0,-949876.0,-947054.0,-1001536.0,-922857.0,-1043018.0,-1021265.0,-998162.0,-1032747.0,-958488.0,-590240.0,-495889.0,-488483.0,-535370.0,-494419.0,-424043.0,-139806.0,-281608.0,-338149.0,-424522.0,-163087.0,-273494.0
Least developed countries: UN classification,LDC,Net migration,-2262999.0,-1307432.0,22654.0,-1040422.0,-1609554.0,-1249137.0,-1994614.0,-2646320.0,-2159896.0,-1935416.0,-1589896.0,-1132353.0,-1251611.0,-970114.0,-1135712.0,-1333824.0,-476043.0,-891458.0,-1047507.0,-926233.0,96673.0,-521774.0
Low income,LIC,Net migration,-1505845.0,-482176.0,972282.0,58028.0,-456040.0,90421.0,502998.0,-261052.0,-437263.0,-383580.0,-594425.0,-489079.0,-1484513.0,-2352097.0,-1900311.0,-1695038.0,-464638.0,-883066.0,107802.0,226294.0,277233.0,-338527.0
Liechtenstein,LIE,Net migration,208.0,110.0,142.0,153.0,114.0,141.0,126.0,124.0,94.0,120.0,86.0,167.0,187.0,195.0,173.0,141.0,175.0,172.0,193.0,178.0,189.0,231.0
Sri Lanka,LKA,Net migration,-91900.0,-15604.0,-20309.0,-20932.0,-1028.0,-36955.0,-23795.0,-19572.0,-11557.0,5484.0,-26603.0,-13277.0,-97095.0,-97189.0,-97807.0,-98598.0,-98896.0,-98598.0,-97100.0,-94897.0,-92400.0,-92400.0
Lower middle income,LMC,Net migration,-581377.0,-1322947.0,-3620622.0,-2591575.0,-2486103.0,-3450776.0,-3913868.0,-3864781.0,-4467276.0,-3587876.0,-2696345.0,-2788055.0,-3253137.0,-2834371.0,-2976743.0,-3570233.0,-3130963.0,-3001765.0,-3683498.0,-3566296.0,-1220404.0,-1444849.0
Low & middle income,LMY,Net migration,-3041031.0,-2750605.0,-3355423.0,-3443987.0,-3560661.0,-4257920.0,-5012474.0,-5809606.0,-5410207.0,-4542679.0,-3467604.0,-3909414.0,-3909226.0,-3677312.0,-3371428.0,-3856872.0,-3693543.0,-3484456.0,-2972363.0,-3135876.0,-266719.0,-1606595.0
Lesotho,LSO,Net migration,-23572.0,-24606.0,-25582.0,-26420.0,-27129.0,-22692.0,-11085.0,-9748.0,-3102.0,-4626.0,-6204.0,-6852.0,-6827.0,-6452.0,-5466.0,-4129.0,-3861.0,-3327.0,-3234.0,-2989.0,-1490.0,-1490.0
Late-demographic dividend,LTE,Net migration,-252503.0,-493410.0,-425778.0,-524763.0,-305339.0,-132851.0,588161.0,954960.0,805398.0,676814.0,-1789.0,406473.0,483627.0,999874.0,164919.0,174084.0,152609.0,494417.0,433752.0,45880.0,-128646.0,60109.0
Lithuania,LTU,Net migration,-31240.0,-33177.0,-33905.0,-34848.0,-35427.0,-35453.0,-34885.0,-33813.0,-32451.0,-30706.0,-28864.0,-26445.0,-24664.0,-22781.0,-20883.0,-18912.0,-17334.0,-15937.0,-14451.0,-13398.0,-12625.0,-11853.0
Luxembourg,LUX,Net migration,4407.0,3339.0,2684.0,5400.0,4482.0,6190.0,5568.0,6185.0,7960.0,6745.0,7793.0,10787.0,10251.0,10553.0,11181.0,11373.0,12535.0,9563.0,10096.0,10365.0,6952.0,6949.0
Latvia,LVA,Net migration,-20514.0,-19909.0,-19291.0,-18671.0,-18142.0,-17620.0,-17116.0,-16590.0,-15933.0,-15152.0,-14321.0,-13447.0,-12981.0,-12505.0,-11830.0,-11163.0,-10340.0,-9498.0,-8632.0,-7903.0,-7381.0,-6815.0
"Macao SAR, China",MAC,Net migration,4134.0,6581.0,11276.0,11452.0,11508.0,11407.0,11402.0,11333.0,11325.0,11257.0,11168.0,9169.0,6156.0,6050.0,6034.0,6465.0,6962.0,7727.0,8219.0,8578.0,8441.0,4004.0
St. Martin (French part),MAF,Net migration,159.0,158.0,161.0,158.0,158.0,150.0,128.0,98.0,52.0,-9.0,-447.0,-857.0,-962.0,-1013.0,-865.0,-662.0,-734.0,-816.0,-1356.0,-949.0,-949.0,-948.0
Morocco,MAR,Net migration,-90376.0,-84706.0,-91645.0,-108908.0,-66711.0,-58941.0,-72241.0,-73718.0,-78864.0,-82207.0,-70490.0,-67369.0,-65136.0,-67026.0,-72062.0,-81202.0,-57256.0,-71807.0,-89007.0,-91959.0,-33807.0,-46242.0
Monaco,MCO,Net migration,16.0,-65.0,-61.0,-73.0,-106.0,-137.0,-180.0,-229.0,318.0,795.0,823.0,858.0,955.0,960.0,988.0,1019.0,416.0,416.0,416.0,416.0,206.0,206.0
Madagascar,MDG,Net migration,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,-1487.0,-742.0,-742.0
Maldives,MDV,Net migration,133.0,547.0,542.0,439.0,402.0,195.0,4945.0,6106.0,5931.0,5992.0,6244.0,6504.0,6660.0,6794.0,12535.0,12526.0,12191.0,11665.0,10578.0,6690.0,1134.0,1189.0
Middle East & North Africa,MEA,Net migration,452463.0,355897.0,-465414.0,281105.0,487930.0,1196455.0,1692610.0,1807308.0,1757090.0,1412793.0,598246.0,-344284.0,230635.0,550874.0,401511.0,427751.0,-167117.0,-175273.0,398806.0,119982.0,-1699850.0,-367806.0
Mexico,MEX,Net migration,-356430.0,-348349.0,-324106.0,-332396.0,-270797.0,-318048.0,-312270.0,-309663.0,-321847.0,-289132.0,-41156.0,4184.0,-48160.0,-101719.0,-100413.0,-82173.0,33094.0,-12438.0,-99430.0,-47764.0,-9949.0,-52649.0
Marshall Islands,MHL,Net migration,-1323.0,-1442.0,-1532.0,-1595.0,-1627.0,-1637.0,-1647.0,-1662.0,-1641.0,-1544.0,-1415.0,-1901.0,-1901.0,-1901.0,-1901.0,-1901.0,-1901.0,-1901.0,-1901.0,-1901.0,-1901.0,-1901.0
Middle income,MIC,Net migration,-1535186.0,-2268429.0,-4327705.0,-3502015.0,-3104621.0,-4348341.0,-5515472.0,-5548554.0,-4972944.0,-4159099.0,-2873179.0,-3420335.0,-2424713.0,-1325215.0,-1471117.0,-2161834.0,-3228905.0,-2601390.0,-3080165.0,-3362170.0,-543952.0,-1268068.0
North Macedonia,MKD,Net migration,5516.0,7328.0,-2858.0,-2880.0,-2638.0,-2250.0,-1858.0,-1558.0,-1454.0,-1478.0,-1578.0,-1690.0,-1758.0,-1737.0,-1597.0,-1378.0,-1164.0,-1018.0,-1000.0,-987.0,-486.0,-486.0
Mali,MLI,Net migration,-17423.0,-12530.0,-8926.0,-11780.0,-10805.0,-17436.0,-18275.0,-19966.0,-24538.0,-34428.0,-34523.0,-43216.0,-140747.0,-41013.0,-50149.0,-48947.0,-30294.0,-33995.0,-40761.0,-44428.0,-14978.0,-22236.0
Malta,MLT,Net migration,1799.0,1687.0,1507.0,1238.0,872.0,456.0,183.0,350.0,918.0,1774.0,3049.0,4806.0,6167.0,7348.0,8474.0,9443.0,10239.0,10836.0,11180.0,11247.0,10854.0,10408.0
Myanmar,MMR,Net migration,-106816.0,-131190.0,-150317.0,-165833.0,-169843.0,-185133.0,-186225.0,-185117.0,-180646.0,-158651.0,-116543.0,-82753.0,-61554.0,-62882.0,-74923.0,-94128.0,-87935.0,-105438.0,-114634.0,-100810.0,-66228.0,-35382.0
Middle East & North Africa (excluding high income),MNA,Net migration,246824.0,156747.0,-660896.0,78193.0,266115.0,133256.0,54061.0,-91177.0,-126142.0,-124175.0,-43905.0,-957845.0,-406374.0,-45524.0,124496.0,-240681.0,-543722.0,-693065.0,25497.0,-44693.0,-67916.0,-140967.0
Montenegro,MNE,Net migration,-4423.0,-3408.0,-3174.0,-3253.0,-1848.0,-1986.0,-2523.0,-2903.0,-3191.0,-3268.0,-2017.0,0.0,-634.0,-993.0,-1742.0,-1943.0,-2111.0,-1980.0,-2024.0,-1636.0,-1326.0,-101.0
Mongolia,MNG,Net migration,-10833.0,-9448.0,-8311.0,-7755.0,-8142.0,-8663.0,-10827.0,-11805.0,-11683.0,-9646.0,-8592.0,-1248.0,-2156.0,-1527.0,813.0,3932.0,7470.0,10802.0,11426.0,10664.0,0.0,0.0
Northern Mariana Islands,MNP,Net migration,-1149.0,-3749.0,-3923.0,-4069.0,-4233.0,-4365.0,-4415.0,-4370.0,-4207.0,-3995.0,-3917.0,-918.0,-914.0,-906.0,-884.0,-866.0,-852.0,-830.0,-817.0,-806.0,-431.0,-431.0
Mozambique,MOZ,Net migration,-58468.0,-51429.0,-44909.0,-48338.0,-40129.0,-52323.0,-48812.0,-44273.0,-62180.0,-60999.0,-29343.0,-8820.0,10389.0,22477.0,31611.0,30414.0,77168.0,14804.0,-12765.0,-17639.0,11745.0,-9515.0
Mauritania,MRT,Net migration,-2997.0,-21099.0,-18933.0,-19137.0,-19075.0,-18723.0,-18058.0,-17078.0,-8361.0,-2553.0,3637.0,9340.0,14070.0,-2987.0,-2984.0,-3018.0,-3009.0,-3001.0,-2987.0,-3018.0,-1494.0,-1494.0
Mauritius,MUS,Net migration,-2522.0,-3145.0,-3357.0,-3347.0,-3288.0,-3221.0,-3166.0,-3141.0,-3127.0,-3146.0,-3194.0,-3520.0,-3327.0,-3131.0,-2932.0,-2747.0,-2558.0,-2381.0,-2209.0,-1034.0,-478.0,-478.0
Malawi,MWI,Net migration,-29032.0,-28658.0,-30010.0,-31699.0,-32211.0,-31428.0,-29400.0,-22662.0,-9242.0,-8588.0,-9321.0,-12133.0,-13506.0,-12899.0,-10309.0,-6449.0,-5498.0,-4795.0,-3706.0,-2228.0,-1775.0,-1775.0
Malaysia,MYS,Net migration,174011.0,198361.0,224999.0,226003.0,244359.0,245376.0,251101.0,247032.0,217538.0,194571.0,114491.0,115314.0,113421.0,102150.0,94785.0,80603.0,97737.0,78257.0,60604.0,60824.0,57483.0,46165.0
North America,NAC,Net migration,1681226.0,1559934.0,1374400.0,1257031.0,1393500.0,1334092.0,1315560.0,1319027.0,1333645.0,1271624.0,1258239.0,1551053.0,1568434.0,1563061.0,1446330.0,1454272.0,1769865.0,1739131.0,1619076.0,1550648.0,871032.0,757052.0
Namibia,NAM,Net migration,5709.0,2869.0,-1913.0,-6153.0,-7192.0,-8195.0,-8792.0,-8905.0,-8775.0,-8626.0,-8518.0,-8639.0,-8596.0,-8580.0,-8607.0,-8596.0,-8596.0,-8597.0,-8596.0,-8596.0,-4301.0,-4301.0
New Caledonia,NCL,Net migration,969.0,1001.0,1022.0,928.0,543.0,83.0,572.0,582.0,580.0,1005.0,1709.0,1756.0,1793.0,1860.0,510.0,-2230.0,-2346.0,-2389.0,-2386.0,-2336.0,-1182.0,-1182.0
Niger,NER,Net migration,-8533.0,-8668.0,-9560.0,-8855.0,-9082.0,-9710.0,-10071.0,-10086.0,-9853.0,-9028.0,-8045.0,-6953.0,18714.0,-2551.0,3883.0,17051.0,14833.0,-6827.0,-3816.0,-15787.0,-4403.0,-4405.0
Nigeria,NGA,Net migration,34146.0,37267.0,39619.0,4194.0,16528.0,-46749.0,-41526.0,-38960.0,-43402.0,-48397.0,18073.0,38226.0,41741.0,10588.0,-49351.0,-145917.0,-54315.0,15016.0,-81384.0,-103989.0,-4824.0,-76364.0
Nicaragua,NIC,Net migration,-42092.0,-43839.0,-44899.0,-44933.0,-44221.0,-33283.0,-32274.0,-31360.0,-30675.0,-29914.0,-29081.0,-28224.0,-27388.0,-26589.0,-25571.0,-24359.0,-23081.0,-21841.0,-20739.0,-19733.0,-10384.0,-10384.0
Netherlands,NLD,Net migration,21650.0,17665.0,14789.0,13122.0,12819.0,13610.0,15632.0,18739.0,23206.0,28780.0,35628.0,41782.0,46924.0,51268.0,54876.0,57677.0,59528.0,60585.0,60758.0,60266.0,58816.0,57439.0
Norway,NOR,Net migration,9789.0,7888.0,17269.0,11447.0,13425.0,18467.0,24017.0,39806.0,43884.0,39234.0,42906.0,47281.0,47786.0,40480.0,38565.0,30329.0,26425.0,21584.0,18388.0,25564.0,10756.0,10604.0
Nepal,NPL,Net migration,-147403.0,-149185.0,-160257.0,-183002.0,-212507.0,-238799.0,-271254.0,-282748.0,-294886.0,-300762.0,-293613.0,-347554.0,-371708.0,-373065.0,-310157.0,-221059.0,-98016.0,-78062.0,-81130.0,-70597.0,306664.0,296541.0
Nauru,NRU,Net migration,-223.0,-228.0,-219.0,-211.0,-223.0,-234.0,-247.0,-258.0,-263.0,-262.0,-252.0,-207.0,-32.0,-34.0,-31.0,-31.0,-31.0,-34.0,-39.0,-107.0,-68.0,-66.0
New Zealand,NZL,Net migration,-6080.0,17140.0,47693.0,42181.0,24480.0,19148.0,14521.0,2976.0,4679.0,12403.0,6258.0,-2405.0,-1539.0,22547.0,48532.0,47165.0,50012.0,48815.0,80419.0,103392.0,38220.0,38220.0
OECD members,OED,Net migration,2489277.0,2208429.0,2831316.0,2984161.0,3198970.0,2933263.0,2995953.0,3489965.0,3119804.0,2757278.0,2900132.0,3339540.0,3463880.0,3321193.0,3672517.0,3531505.0,4167539.0,3998196.0,4044566.0,4085765.0,2540918.0,2433502.0
Oman,OMN,Net migration,-19889.0,-20234.0,-20634.0,-20635.0,-855.0,-630.0,-398.0,-755.0,-2491.0,-4718.0,264095.0,266486.0,262093.0,161176.0,75961.0,134260.0,118472.0,5777.0,-51177.0,-106864.0,-164408.0,-20664.0
Other small states,OSS,Net migration,17968.0,19312.0,10924.0,16969.0,36162.0,140390.0,261263.0,271005.0,261210.0,174222.0,66190.0,75390.0,108809.0,181469.0,238835.0,229653.0,186788.0,100092.0,29729.0,12322.0,-210580.0,-32353.0
Pakistan,PAK,Net migration,940739.0,344288.0,-834546.0,-578225.0,-524871.0,-632467.0,-628923.0,-563471.0,-525915.0,-338507.0,-431891.0,-890633.0,-1647986.0,-1906315.0,-2037911.0,-2172159.0,-2290411.0,-1574581.0,-1309609.0,-1177218.0,-588736.0,-471395.0
Panama,PAN,Net migration,2602.0,2856.0,3099.0,3352.0,3596.0,3843.0,4087.0,4330.0,4568.0,4765.0,4953.0,5167.0,5447.0,5926.0,7105.0,8648.0,10109.0,11059.0,11130.0,10623.0,5473.0,5473.0
Peru,PER,Net migration,-94554.0,-128827.0,-157162.0,-181202.0,-194133.0,-221582.0,-231739.0,-236705.0,-235263.0,-219304.0,-181284.0,-148270.0,-118758.0,-95149.0,-50381.0,2462.0,80725.0,104242.0,326831.0,136558.0,79456.0,68012.0
Philippines,PHL,Net migration,-122971.0,-185071.0,-195877.0,-204925.0,-182951.0,-223074.0,-235227.0,-217909.0,-190626.0,-232359.0,-183268.0,-103875.0,-156051.0,-199869.0,-237890.0,6954.0,79051.0,36111.0,-15371.0,-24066.0,-41937.0,-80125.0
Palau,PLW,Net migration,79.0,-78.0,-78.0,-76.0,-68.0,-277.0,-338.0,-337.0,-342.0,-347.0,-356.0,-364.0,-339.0,-50.0,-51.0,8.0,8.0,8.0,8.0,8.0,7.0,3.0
Papua New Guinea,PNG,Net migration,41857.0,41963.0,42657.0,43638.0,44804.0,46016.0,47192.0,48204.0,48988.0,49646.0,50107.0,40693.0,37896.0,35283.0,32841.0,30581.0,28474.0,26515.0,24688.0,22977.0,10695.0,10695.0
Poland,POL,Net migration,315602.0,-21293.0,-21339.0,-22621.0,-17064.0,-21324.0,-47251.0,-29316.0,-20946.0,14220.0,-8835.0,-12188.0,-12077.0,-27597.0,-24234.0,-25426.0,-1967.0,-1983.0,-8736.0,-2974.0,-779.0,-2968.0
Pre-demographic dividend,PRE,Net migration,-1126792.0,-369904.0,1108886.0,1815.0,-412082.0,18662.0,-1571259.0,-2110439.0,138386.0,-556979.0,-664130.0,-212998.0,55634.0,13145.0,-515267.0,-877524.0,-379760.0,-577864.0,-594290.0,-457552.0,57214.0,-647431.0
Puerto Rico,PRI,Net migration,-22489.0,-28052.0,-28183.0,-29216.0,-32210.0,-33430.0,-33275.0,-32608.0,-30804.0,-29338.0,-33742.0,-38794.0,-45035.0,-52866.0,-64956.0,-64764.0,-65824.0,-62275.0,-17320.0,-16013.0,-7408.0,-7408.0
"Korea, Dem. People's Rep.",PRK,Net migration,-3139.0,-2883.0,-2770.0,-2720.0,-2759.0,-2860.0,-2950.0,-3020.0,-3046.0,-3055.0,-3047.0,-2958.0,-2918.0,-2936.0,-3039.0,-3200.0,-3218.0,-3222.0,-3223.0,-3139.0,-1589.0,-1589.0
Portugal,PRT,Net migration,63195.0,57075.0,45651.0,28311.0,17114.0,17155.0,18775.0,21954.0,10008.0,15657.0,-11820.0,-24048.0,-37448.0,-36657.0,-30033.0,-10124.0,-8128.0,5244.0,10177.0,43656.0,40535.0,27295.0
Paraguay,PRY,Net migration,-15880.0,-27672.0,-36917.0,-39940.0,-40910.0,-42163.0,-44565.0,-45914.0,-44677.0,-40108.0,-26173.0,-20435.0,-17761.0,-17238.0,-16990.0,-16833.0,-16734.0,-16628.0,-16470.0,-16270.0,-8230.0,-8230.0
West Bank and Gaza,PSE,Net migration,-11501.0,-25657.0,-35034.0,-35960.0,-32854.0,-28157.0,-23450.0,-20334.0,-23981.0,-25908.0,-26350.0,-26662.0,-26918.0,-26976.0,-27076.0,-22904.0,-22774.0,-25452.0,-25137.0,-24737.0,-12369.0,-12369.0
Pacific island small states,PSS,Net migration,-18142.0,-19091.0,-19709.0,-20304.0,-20731.0,-21268.0,-21425.0,-22604.0,-24176.0,-24601.0,-23419.0,-23954.0,-24048.0,-23818.0,-23690.0,-23389.0,-22404.0,-22717.0,-22554.0,-22269.0,-11924.0,-11748.0
Post-demographic dividend,PST,Net migration,2522425.0,2523819.0,3196920.0,3320350.0,3359645.0,3276194.0,3460942.0,3972624.0,3657179.0,3137219.0,2961191.0,3349598.0,3360433.0,3165585.0,3068657.0,3241249.0,3458467.0,3525765.0,3589262.0,3675644.0,2267432.0,2195799.0
French Polynesia,PYF,Net migration,-460.0,-431.0,-304.0,-130.0,-61.0,-93.0,-342.0,-1179.0,-2190.0,-2603.0,-2613.0,-2521.0,-2639.0,-1988.0,-1668.0,-1676.0,-1687.0,-1046.0,-952.0,-861.0,-378.0,-378.0
Qatar,QAT,Net migration,22039.0,21641.0,24200.0,23444.0,12430.0,106609.0,203572.0,206156.0,192654.0,111510.0,64531.0,82815.0,83444.0,137597.0,179768.0,178133.0,138455.0,46900.0,11662.0,15493.0,-163999.0,-30801.0
Romania,ROU,Net migration,-91807.0,-87561.0,-101632.0,-97597.0,-106593.0,-129933.0,-125012.0,-127609.0,-138327.0,-129392.0,-112173.0,-47867.0,-21485.0,-13890.0,-20445.0,-49612.0,-64002.0,-58735.0,-57865.0,-25453.0,-12724.0,-12724.0
Russian Federation,RUS,Net migration,404928.0,287206.0,289174.0,241147.0,239753.0,244437.0,282022.0,372974.0,385471.0,374958.0,253479.0,295952.0,304059.0,291552.0,260843.0,384942.0,373316.0,350105.0,336527.0,333509.0,340711.0,320617.0
Rwanda,RWA,Net migration,-99860.0,-91955.0,-47989.0,-17399.0,-18936.0,-23051.0,-20195.0,-17724.0,-16880.0,-15121.0,-8394.0,-5358.0,-14824.0,-15833.0,-15027.0,-14477.0,-2605.0,-5169.0,-10794.0,-11823.0,-1579.0,-6112.0
South Asia,SAS,Net migration,-874181.0,-531153.0,-341162.0,-1176448.0,-1730551.0,-1920218.0,-2682220.0,-3496468.0,-2844393.0,-2232173.0,-1730760.0,-1412371.0,-2427962.0,-2752864.0,-2708921.0,-3523806.0,-2552785.0,-2181786.0,-2409118.0,-2281362.0,-302152.0,-925916.0
Saudi Arabia,SAU,Net migration,17241.0,19616.0,22830.0,17278.0,10112.0,481349.0,490805.0,495746.0,495131.0,494189.0,236962.0,94083.0,88879.0,77738.0,65520.0,60337.0,171429.0,282947.0,253245.0,241172.0,-1025295.0,-153883.0
