Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bangladesh,BGD,"School enrollment, tertiary (% gross)","5,63134002685547","6,65153980255127","6,34441995620728","6,39096021652222","5,88915014266968","6,44670009613037","7,36119985580444","7,93297004699707","8,88409042358398","10,8580904006958",,"13,8775005340576","13,8009996414185","13,5304203033447","13,8593215942383","13,7874097824097","17,8743591308594","18,151460647583","20,5605411529541","24,0121288299561","23,9654331207275","25,1015949249268"
Bulgaria,BGR,"School enrollment, tertiary (% gross)","44,1297607421875","42,781078338623","40,882251739502","41,6220703125","42,5552406311035","45,3680191040039","47,1508712768555","50,5883293151855","51,9133110046387","54,2354507446289","57,7951812744141","59,0286903381348","61,3599815368652","64,1919784545898","67,5635604858398","70,3015365600586","71,2457427978516","71,0306625366211","71,5215225219727","73,3791732788086","75,4057998657227",
Bahrain,BHR,"School enrollment, tertiary (% gross)",,,,"27,9431095123291",,"23,9582405090332","22,7948894500732",,,,,"43,9666900634766","43,1974105834961","39,5428886413574","41,3292388916016","43,275749206543","46,5661392211914","47,145881652832","50,4818992614746","55,6285095214844","60,315860748291","64,5310821533203"
"Bahamas, The",BHS,"School enrollment, tertiary (% gross)",,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, tertiary (% gross)","20,9710597991943","22,9782390594482","23,3446598052979",,,,,,,,,"42,0427093505859","44,6020889282227","46,3304100036621","49,2069816589355","50,1859893798828","50,7825698852539","47,8296318054199","43,4591217041016","40,1903495788574","37,919979095459","39,2339515686035"
Belarus,BLR,"School enrollment, tertiary (% gross)","55,0898399353027","57,5134696960449","60,0933685302734","62,8672294616699","65,0120620727539","67,5742111206055","69,7134323120117","71,666748046875","71,2247314453125","74,4592208862305","79,5781402587891","86,1376190185547","92,0714263916016","93,5432815551758","91,5001602172852","89,5671615600586","88,1845779418945","88,4514312744141","87,4290924072266","87,7572402954102","86,5969314575195","82,2388534545898"
Belize,BLZ,"School enrollment, tertiary (% gross)",,"14,6657304763794","16,5070095062256","15,8384399414063","15,4024496078491","16,0211696624756","17,0198802947998","18,1818199157715","19,0991191864014","22,4100799560547","21,8678798675537","21,9051399230957","24,3207492828369","24,1682395935059","24,0041103363037","23,2536697387695","24,2141094207764","24,6566390991211","24,5408401489258","24,9911003112793","25,6001205444336","23,2297706604004"
Bermuda,BMU,"School enrollment, tertiary (% gross)",,,,,,,"29,010570526123","25,9356994628906","26,2247791290283","32,9156608581543","30,7487297058105","32,0165786743164","31,6101894378662","30,3113994598389","28,2364902496338","25,1421203613281",,"17,8335494995117","19,0272598266602",,,
Bolivia,BOL,"School enrollment, tertiary (% gross)",,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"School enrollment, tertiary (% gross)",,"18,1542797088623","20,6956691741943","23,2169895172119","24,4912395477295","25,9896297454834",,"30,7866897583008","35,5620994567871","37,0383987426758",,"43,459831237793","45,1775398254395","47,0573692321777","50,1764488220215","51,3200416564941","50,734489440918","51,5707092285156","53,2573509216309","55,1362991333008","54,5727996826172",
Barbados,BRB,"School enrollment, tertiary (% gross)","40,5728607177734","39,8213310241699",,,,,,"59,7339286804199",,"75,6962432861328","69,8074417114258","65,4253387451172",,,,,,,,,,
